,Away team,Home team,Year,week,Awayscore,Homescore,Nethomepoints,Spread,Aappg,Aappga,Happg,Happga,DAappg,DAappga,DHappg,DHappga,OsbournM,WuM
1543,3,7,1999,11,34,31,-3,5.5,15.44444444,16.66666667,13,30.2,17.60220324,19.2736037,16.53236398,27.27420035,-3.091605007,-8.545495983
1544,4,20,1999,11,7,17,10,2.5,20.4,14.9,16.66666667,18.55555556,22.0414645,18.43964679,18.17146733,18.98702996,0.367141602,-2.117591159
1545,6,24,1999,11,23,20,-3,0,16.7,20.1,15.11111111,21.55555556,18.06387092,21.34167713,17.44795985,20.43617226,1.414557939,2.301661967
1546,8,1,1999,11,9,13,4,1.5,25.11111111,18.77777778,12.77777778,20.77777778,22.01676195,19.12895662,16.39165597,20.63203478,-2.753279914,-5.51506345
1547,10,11,1999,11,17,26,9,-4,22.33333333,19,18.44444444,21.33333333,20.74463241,20.23540105,18.98095025,20.15059401,0.606645666,0.751366724
1548,12,22,1999,11,44,17,-27,7,27.77777778,20.11111111,14.9,21.2,23.22605565,21.16051173,14.97588195,21.37551527,-2.565312292,-7.185476426
1549,17,15,1999,11,17,27,10,-3.5,23.11111111,19.33333333,21.33333333,18.44444444,21.10166439,19.80698934,20.29017576,18.95197952,2.713487353,2.987977897
1550,18,13,1999,11,23,41,18,-12.5,16.33333333,20.55555556,24,8.777777778,18.01028754,20.38749985,21.51133654,17.54432399,10.12095748,9.826632142
1551,19,30,1999,11,13,23,10,-5.5,17.44444444,18.33333333,31.88888889,28.55555556,18.51512795,19.37866631,25.10028312,22.80852294,5.527902926,6.681979044
1552,21,9,1999,11,21,27,6,-1.5,20.55555556,18,19.4,20.5,19.93297664,19.78655637,23.80291945,20.42540645,1.687198791,6.847658431
1553,23,29,1999,11,10,16,6,-5.5,19.11111111,13.77777778,21.11111111,19,19.27263927,18.30072741,20.18965896,19.64027306,2.313768445,2.251484789
1554,25,14,1999,11,31,19,-12,-3,22.77777778,16.11111111,22.22222222,15.11111111,20.95268597,18.89313498,20.69575293,19.21385235,3.507901023,2.36659769
1555,27,26,1999,11,23,7,-16,7,33.33333333,14.22222222,17.33333333,28.66666667,25.7556898,19.16944789,18.48053911,21.87905561,-7.814349785,-7.95561375
1556,1,16,2000,11,14,31,17,-13.5,16.33333333,27.33333333,24.11111111,22.66666667,18.00527328,22.13566498,21.56255601,20.61224255,7.128663913,8.205937624
1557,2,10,2000,11,10,13,3,-8.5,17.6,27.7,18.77777778,20.77777778,18.58514815,24.85990481,19.12566656,20.06768928,5.101902282,8.098458581
1558,3,29,2000,11,24,23,-1,-3.5,16.7,10.5,20.11111111,13.88888889,19.0760447,15.49673876,19.73913015,18.54099439,3.648749424,0.15312201
1559,6,4,2000,11,3,20,17,-7,15.22222222,25.11111111,19.88888889,20.66666667,17.50118502,21.2191789,19.6318441,19.07838191,5.766799092,7.060559856
1560,7,8,2000,11,6,23,17,-9,9.666666667,21.55555556,22.66666667,23.66666667,14.97038087,21.64694987,20.90038008,20.22996022,6.938994988,10.27534699
1561,11,28,2000,11,15,20,5,-9,21.55555556,20.77777778,25.77777778,16.88888889,20.39445325,20.25238417,22.31129238,18.29710019,6.186304348,7.474873718
1562,14,26,2000,11,7,21,14,3.5,27,23.88888889,25.3,32.3,22.87830005,20.75153749,21.63213852,28.20356782,-0.606173213,-6.78638355
1563,15,24,2000,11,17,7,-10,4.5,22.22222222,13.22222222,16.11111111,26.22222222,20.69566936,18.51538667,17.90601005,21.2105543,-3.732978727,-3.627897368
1564,17,31,2000,11,11,19,8,7.5,17.33333333,20.77777778,10.1,23.3,18.46549633,19.66751702,14.38877993,24.00419262,-1.445829024,-7.890200276
1565,18,5,2000,11,20,10,-10,1.5,20.33333333,15.77777778,20.33333333,17,19.82936771,20.09110873,19.84282264,19.81997058,2.799994223,2.970739066
1566,20,12,2000,11,15,23,8,-6,23.11111111,21.44444444,28.44444444,22,21.09924083,20.07277535,23.53930598,20.44298324,5.162477465,5.652644453
1567,21,9,2000,11,24,27,3,-3.5,28.44444444,19.11111111,29.77777778,22.33333333,23.53654814,19.75741012,24.13781036,20.36343966,3.042472069,3.76681955
1568,22,23,2000,11,26,23,-3,-3.5,20.4,14.7,15.22222222,10.33333333,19.34233441,18.79619295,17.50494571,17.70668361,2.600344235,1.561467473
1569,25,13,2000,11,28,21,-7,-7.5,15.7,23.9,18.33333333,23,19.00293467,21.69701324,18.92931293,19.47583376,3.741967278,4.744721395
1570,27,19,2000,11,38,24,-14,2,39.33333333,31,18.66666667,12.77777778,28.5100917,21.51720624,19.07310995,18.64196643,0.940844684,-3.650866843
1571,1,24,2001,11,20,17,-3,-7,17.11111111,24.55555556,24.6,20.6,18.35678958,22.14183524,20.82604856,22.88845199,7.018609557,4.294874344
1572,2,5,2001,11,10,7,-3,3,19.77777778,20.44444444,15.4,24.2,19.5755268,20.91679491,18.30200175,22.04879046,-0.418392217,-0.430674782
1573,3,13,2001,11,24,21,-3,3,17.4,16.6,16.77777778,16.44444444,19.52365645,16.07395175,18.21800682,19.14193786,2.730127208,-2.29051334
1574,6,16,2001,11,13,6,-7,-3,22.33333333,15.44444444,20.33333333,25.44444444,20.73711102,19.20613455,19.84081694,21.60137254,-1.020890192,-0.937460745
1575,7,31,2001,11,0,18,18,-5.5,15.55555556,20.66666667,19,16.66666667,17.64581775,20.41228945,19.21348056,20.13551319,5.433853845,4.300372992
1576,9,8,2001,11,26,24,-2,7,22.8,21.5,14.66666667,22.55555556,24.71784128,21.96741236,17.24985124,20.85423445,-0.956081138,-4.310679771
1577,11,10,2001,11,29,27,-2,7,23.11111111,15.55555556,18.33333333,29.11111111,21.10300153,18.90257769,18.92187512,21.76273667,-3.453617736,-2.970932411
1578,15,4,2001,11,34,27,-7,5,20,20.55555556,17,26.55555556,19.68272928,19.02280982,18.31493006,21.63379125,-0.602871082,-2.06300038
1579,18,17,2001,11,17,34,17,-1,23.22222222,20.22222222,22.3,19.5,21.15371957,19.75904635,20.12650425,20.52729814,2.971129807,0.851021967
1580,21,19,2001,11,28,10,-18,2.5,27.77777778,21.22222222,18.1,17.8,23.24017914,19.92058786,19.67605085,18.09059568,0.359566362,1.228540008
1581,23,29,2001,11,34,24,-10,-2,17.22222222,10.77777778,17.66666667,22.55555556,18.41670043,17.13888827,18.62132757,19.10989381,-0.617546372,0.48395354
1582,25,14,2001,11,7,19,12,-1.5,19.44444444,22.77777778,19,22.11111111,19.42930622,21.35529007,19.22969333,20.68325023,2.678912065,2.939003237
1583,26,12,2001,11,40,21,-19,-3,25.22222222,22.66666667,27.11111111,28.66666667,22.06798141,21.50493452,22.93219378,21.85853395,1.783361498,3.820835777
1584,28,27,2001,11,24,17,-7,-9.5,20.33333333,18.11111111,31,16.22222222,19.8400648,18.91865401,24.71367656,20.56991777,8.413022911,6.995103646
1585,30,22,2001,11,13,3,-10,-8,14.22222222,22.55555556,25.44444444,13.11111111,17.04622694,19.91023834,22.16615822,17.55686178,10.53972632,11.07817849
1586,1,22,2002,11,14,38,24,-11.5,17.33333333,20.55555556,26,17,18.46516205,20.22332661,22.418662,18.04484746,7.713111058,9.770124738
1587,3,15,2002,11,7,26,19,-4.5,19.66666667,21,23.33333333,20,19.52915445,19.52214052,21.20351832,19.55555472,4.753971393,4.684942277
1588,4,14,2002,11,16,17,1,-3.5,27.55555556,29.88888889,30.22222222,28.55555556,23.12102602,23.09573741,24.34084966,22.01843924,4.364293942,6.080943109
1589,5,28,2002,11,10,23,13,-9,15,16.77777778,22.55555556,12.11111111,17.39832823,20.06795535,20.84740562,17.69288426,7.727652575,9.075286415
1590,6,27,2002,11,16,21,5,-10,20.22222222,25.77777778,21.55555556,21.77777778,19.78525178,19.95192238,20.40665461,19.77775439,4.47716921,3.627182369
1591,8,12,2002,11,3,20,17,-7,12.77777778,17.22222222,21.66666667,20,16.38505386,19.42833422,20.44976769,21.56667687,5.462650358,4.39151533
1592,9,25,2002,11,31,9,-22,4.5,24.11111111,22.66666667,19.11111111,20.66666667,21.55762532,20.65328586,19.27581497,20.0531605,1.518074276,0.884145683
1593,11,16,2002,11,21,31,10,7,29.66666667,19.77777778,22.88888889,28.55555556,24.09352729,19.25971565,20.99646762,22.49043729,-2.451087451,-3.752347789
1594,17,21,2002,11,20,27,7,-4,26.55555556,21.66666667,28.88888889,22,22.67417433,19.74270396,23.73983815,20.38141828,4.170893175,4.075432542
1595,18,2,2002,11,17,24,7,-3,32.22222222,25.88888889,24.55555556,18.88888889,25.25335652,22.09044241,21.75606821,20.20035061,2.501517612,1.749872034
1596,20,10,2002,11,31,14,-17,3,19.22222222,24,19.11111111,28.88888889,19.32703444,20.49928476,19.27322427,22.91367424,0.740547016,-0.407985738
1597,23,29,2002,11,23,31,8,3,25.11111111,21.55555556,22.22222222,24.66666667,22.01433839,19.10226471,20.69650507,21.60227934,0.78828583,-1.224153624
1598,26,24,2002,11,17,20,3,2.5,24.44444444,19.66666667,23.33333333,21.22222222,21.71529512,19.39909928,21.20251547,20.14632606,2.213836075,1.716182245
1599,30,19,2002,11,17,19,2,-3.5,18,24.11111111,15.55555556,16.88888889,18.76570959,20.60616099,17.65492698,19.17953133,3.920253757,2.544501448
1600,31,7,2002,11,27,20,-7,3,22.77777778,21.66666667,15.55555556,28,20.94541529,20.22496284,17.64924416,21.53536224,-2.446850551,-2.747501707
1601,2,4,1992,12,14,41,27,-14,18.6,26.5,26,16.9,20.55608401,23.5636205,25.32714115,19.03010607,8.953219175,13.8181586
1602,3,16,1992,12,13,17,4,-9.5,15.4,15.9,25.9,16.1,17.94352354,18.22693054,21.97965667,18.46144868,7.387128137,7.110794424
1603,8,1,1992,12,16,10,-6,9.5,24.7,15.2,17.4,22.5,22.40222892,18.14494742,16.63474378,21.93940371,-2.188485944,-8.155536058
1604,9,21,1992,12,0,24,24,-6,17.5,18.3,15.2,17.1,18.94896753,18.10429749,17.97529283,18.72897218,2.243860175,0.617487838
1605,10,7,1992,12,19,13,-6,0,17.7,21.6,18.4,22.9,19.76067639,20.64395218,18.41589707,23.79374697,2.437846436,-2.784848377
1606,11,6,1992,12,17,3,-14,-6,15.1,21.5,22.4,24.4,17.41128625,20.93304982,20.64833693,21.37824138,4.575546267,5.460165953
1607,12,23,1992,12,14,30,16,-12.5,13.3,22.3,19.6,13.9,14.00699297,22.53606975,19.46941158,18.2090648,7.955987573,12.70883701
1608,14,25,1992,12,24,14,-10,11.5,20.4,15.8,5.9,19.4,20.3966821,17.33389956,14.0859352,19.06167361,-4.408494972,-6.93356687
1609,20,17,1992,12,3,24,21,4.5,16.3,20.2,13.8,25.7,18.71784421,19.99974619,15.62506952,22.60707717,-0.461631083,-4.599413122
1610,22,19,1992,12,47,34,-13,3.5,20.8,13.4,21.4,20.2,19.76379577,16.14510867,19.90044438,20.07362923,1.295837856,-1.404436541
1611,26,27,1992,12,27,10,-17,7,29.2,17.2,19,20.6,25.13513678,17.70104416,18.02537184,21.96491401,-1.882301064,-9.589947364
1612,28,24,1992,12,14,29,15,-8.5,18.4,22.7,15.8,16.5,17.06633203,22.41404173,17.69020237,19.29990016,3.625847103,6.053820018
1613,29,15,1992,12,16,19,3,-4.5,23,17.8,25,17.7,22.70389834,18.18294948,22.53381409,19.94970789,4.199202309,1.354870269
1614,30,18,1992,12,3,20,17,-5,17.5,16.7,19.1,13.8,22.76570616,17.2071026,20.31850863,15.70907774,4.681698593,2.369715209
1615,6,14,1993,12,19,17,-2,-9.5,15.77777778,13.77777778,18.22222222,16,17.75627949,18.89585539,18.87466706,18.5810422,3.320628841,3.945659435
1616,7,20,1993,12,12,17,5,-16.5,11.11111111,24.88888889,24.11111111,17.55555556,15.62787683,21.40559871,21.5475968,19.26670402,10.15524556,11.30631772
1617,8,2,1993,12,14,27,13,9.5,22.88888889,14,20.44444444,24.66666667,21.00641256,17.73465699,19.88560144,21.86906085,-1.30130376,-3.029316902
1618,10,11,1993,12,17,26,9,-3.5,20.77777778,15.55555556,22.11111111,17.88888889,20.03299201,18.99492513,20.64085634,19.14611713,3.041166922,3.389325444
1619,12,4,1993,12,9,23,14,-13,16.11111111,23.33333333,19.11111111,13.33333333,17.90158079,20.4223729,19.28250065,17.99635243,7.212752184,6.628502244
1620,16,28,1993,12,10,23,13,7.5,17.22222222,19.66666667,13.33333333,27.88888889,18.42112969,19.06049198,16.6399812,22.08517896,-1.928452503,-3.422952631
1621,17,15,1993,12,13,17,4,-7.5,12.55555556,22.22222222,22.33333333,17.66666667,16.28035852,20.80038728,20.74747382,18.9426255,8.06503766,9.381844897
1622,18,26,1993,12,7,42,35,-8.5,22.22222222,19.22222222,28.33333333,19.88888889,20.69600365,18.47907466,23.48934008,18.97668044,5.564601479,5.983586137
1623,19,22,1993,12,7,3,-4,5,20,13.11111111,17.22222222,21.22222222,19.68130857,18.8086827,18.41945827,19.36650319,-0.692727821,0.471987427
1624,21,24,1993,12,12,7,-5,-3,19.11111111,19.77777778,17.44444444,20.33333333,19.27146928,19.41362806,18.51913936,19.12714301,1.909172459,1.925561965
1625,23,9,1993,12,13,37,24,-3,23.88888889,15.11111111,25.44444444,19.44444444,21.45292997,17.79785818,22.1587204,19.83177894,2.699193883,1.836414193
1626,29,3,1993,12,27,20,-7,6,22.88888889,17.44444444,18.66666667,20.11111111,21.00164902,18.65704726,19.07085354,19.42643192,0.501938956,-0.234940974
1627,30,27,1993,12,6,10,4,-1.5,16.11111111,25.44444444,14.55555556,22.77777778,17.90860075,20.41111658,17.20080462,21.12955187,2.445495651,0.342754983
1628,2,9,1994,12,28,32,4,-7,20,22.6,22,24.3,20.12282943,22.74008089,22.06144056,21.61192674,2.966664003,6.239918547
1629,3,14,1994,12,13,20,7,-3.5,21.9,11.8,19.5,19.2,20.56960801,16.61474999,20.19170918,19.52904433,-0.029531033,-0.695066573
1630,10,6,1994,12,10,20,10,-3,19.9,21.7,17.2,18.2,19.70643152,20.63191594,17.36238255,17.96856766,2.812327509,2.681608917
1631,11,4,1994,12,20,29,9,-3,20.5,14.3,20.5,19.8,20.81308001,17.23738184,20.58112352,18.88423332,1.40358047,0.971412264
1632,12,7,1994,12,17,13,-4,1.5,21.6,23.3,17.5,25.1,18.03411011,22.91441781,16.48179394,22.6054116,0.322199977,0.274072515
1633,15,23,1994,12,13,16,3,-1,23.9,18.7,17.6,15.6,22.25517569,20.42040974,19.07014808,17.78279952,1.622321346,2.322867464
1634,18,21,1994,12,19,24,5,-6,20.9,26.1,20.3,22.2,20.47541102,23.48247017,20.0224581,21.47680193,3.620207133,4.265536945
1635,19,29,1994,12,13,10,-3,-3,17.1,22,14.7,21.8,18.46424532,19.15508795,19.2672159,19.67787095,1.533909239,2.750169891
1636,20,16,1994,12,31,21,-10,-8.5,17.3,18.4,22.4,16.4,18.15834562,18.36932264,20.18442395,18.29604463,5.754544714,4.973840718
1637,22,1,1994,12,6,12,6,3,21.6,17.4,12.6,19.8,20.2271533,19.19157396,17.60807634,19.38294383,-1.596228497,-0.700583951
1638,24,17,1994,12,17,23,6,3,24.3,16.4,21,23.9,21.83315889,18.29604463,18.84637442,21.47536412,-0.624692577,-4.099667092
1639,27,26,1994,12,27,31,4,-14,17.9,19.7,29.5,18.6,17.34608132,21.14970223,26.93259129,19.34267117,8.236038188,16.06266963
1640,28,25,1994,12,21,22,1,-7,12.4,22.9,19.5,19.6,15.65767198,22.70397215,19.1795354,20.12737594,6.379729476,8.672513362
1641,30,8,1994,12,7,31,24,-16,22,27.9,26.2,14.1,19.04600617,24.30018029,23.67167642,16.17167952,9.195612891,17.3141703
1642,4,20,1995,12,28,26,-2,6.5,19.5,17.2,13.7,25.7,20.44475263,19.86212303,16.70584533,22.88413856,-2.505522537,-5.400350284
1643,8,21,1995,12,34,21,-13,3,28.5,18.1,25,15.3,25.32013364,18.2576653,21.69033594,18.50232636,3.142234364,-0.526229411
1644,10,6,1995,12,24,17,-7,-4,23.6,24.7,28,24.5,22.31337311,22.85673493,22.12053556,22.12350628,4.812421937,3.690914969
1645,11,3,1995,12,31,20,-11,5.5,24.6,21.6,18.1,21.3,23.20887433,20.49618611,19.92909429,18.83298496,0.373122809,1.333309675
1646,12,17,1995,12,24,10,-14,-3.5,18.6,20,16.7,21.8,19.41738851,20.41170463,19.64539245,21.04470716,1.30836426,2.04827592
1647,18,16,1995,12,24,43,19,-5,18.1,20.9,21.9,22.5,20.09778992,22.40904502,21.6661296,21.38528092,3.775840455,5.673816653
1648,19,22,1995,12,19,28,9,-4,18,21.8,20.7,22.9,18.60595738,20.91541185,20.21196296,21.4479605,3.394906119,3.633470773
1649,23,7,1995,12,49,31,-18,3.5,22.8,21.1,23.8,22.8,21.1541461,19.30035568,20.67899533,23.21471891,2.855207077,-2.05895729
1650,24,9,1995,12,27,30,3,-3.5,16.9,20.8,21.9,17.4,20.35166654,20.50012227,21.47634702,20.68770549,5.996253424,3.952767628
1651,25,30,1995,12,27,20,-7,-3,22.2,25.3,20.7,24.1,20.32162801,22.7660467,20.46500641,23.8894319,2.425007264,1.411534138
1652,26,15,1995,12,44,20,-24,-2.5,25,14,25.5,18.1,25.9499006,17.36584438,23.68797765,19.71685531,2.487724276,-0.982475064
1653,27,2,1995,12,6,31,25,-3.5,19.5,20.5,21,22,19.30605712,21.45976899,20.51224376,22.47982468,2.938865929,2.709227929
1654,29,14,1995,12,13,20,7,-9.5,21.8,20.3,24.5,14.8,18.88799288,21.13289704,21.84356351,17.74979417,6.145609775,9.941691925
1655,3,26,1996,12,20,38,18,-11.5,24.4,28.6,23.4,15.2,21.17412215,24.80699089,24.34840301,17.18446792,6.90082802,15.44306835
1656,5,27,1996,12,20,10,-10,3.5,21.7,14.8,20.1,28,20.17963822,18.24850468,20.01205349,25.69192178,-1.982698735,-5.941802934
1657,6,14,1996,12,10,14,4,-8,14.4,19.2,20.6,16.8,19.66280458,20.80352675,21.22947792,17.56448154,6.097434933,8.265974488
1658,7,4,1996,12,17,31,14,-6.5,21.4,22.6,19.1,17.5,21.33435724,22.53690253,20.50829121,19.60436518,3.603462023,5.196251799
1659,9,17,1996,12,34,8,-26,-2.5,26.2,16.7,27.5,21.5,23.92471986,19.44206451,22.42137181,22.11517844,2.477613064,-1.154487844
1660,11,8,1996,12,6,21,15,-4.5,28.8,14.4,20.6,16.5,25.21976232,17.87182218,22.85317336,18.35789142,-0.360722618,0.797794419
1661,13,23,1996,12,3,28,25,-10.5,20.2,20.8,23,16,19.3319298,22.31025671,23.14672437,18.8059586,5.780444529,11.18588356
1662,15,32,1996,12,23,20,-3,-3,23.8,20.5,23,19,23.25160369,20.85023392,21.43868111,20.69830392,3.324503779,1.414335059
1663,16,21,1996,12,16,13,-3,-6.5,16.9,19.4,21.7,19,21.00536211,21.35204781,21.4237685,20.19959341,4.947706809,4.720201084
1664,18,2,1996,12,15,17,2,-4,15.2,23.5,17.6,30.3,18.41811886,22.44704709,20.20884359,25.41508814,0.893822095,0.849263078
1665,19,1,1996,12,23,31,8,-2.5,15.7,18.9,16.4,23.8,17.99076089,20.30398345,17.93228575,23.9440114,1.209175516,-2.192897134
1666,20,12,1996,12,29,34,5,-5.5,17.2,26.4,17.2,20.8,17.3412956,24.36989941,19.40781707,20.68482987,4.182418357,8.439038214
1667,25,10,1996,12,16,17,1,-4,20.6,23.9,20.8,21.4,21.33491268,22.95302489,22.94792579,21.31450126,3.61718225,6.741022698
1668,28,24,1996,12,25,17,-8,-7,11.5,19.5,22.5,23.9,15.34726429,20.47188586,21.14908265,22.15878223,5.542760207,6.72521777
1669,30,22,1996,12,26,21,-5,-6.5,23.9,19,22.8,20.3,22.23408874,20.05182733,21.19632,20.87430641,2.318372595,1.051207469
1670,1,19,1997,12,10,19,9,-5,17,23,19.2,19,18.68045602,23.13523414,18.26773294,19.55311682,4.821407707,5.673308571
1671,2,27,1997,12,27,21,-6,-3.5,18.9,27.1,17.1,23.8,19.57006063,26.09578014,18.78054962,23.70389152,2.651391641,3.795926539
1672,4,15,1997,12,13,30,17,-5.5,17,22.5,20.6,18.6,19.08110814,20.49868446,20.82882579,19.89679396,5.438373891,5.300017398
1673,5,26,1997,12,19,27,8,-9.5,16.6,18.7,25.1,12,19.94595097,17.96379871,23.73042928,15.77796408,8.842222644,10.18633384
1674,7,23,1997,12,3,20,17,-9,19.1,26.3,24.1,20,20.9722042,24.04946198,22.2234064,19.24804678,6.779516049,9.75124645
1675,9,14,1997,12,22,24,2,4,30.2,16,20.4,16.7,25.46129025,17.8454791,19.86950826,18.61088033,-0.579437449,-3.533742551
1676,11,12,1997,12,38,41,3,12.5,23.3,17.6,15.4,25.8,24.29048331,17.33889627,18.44961043,23.18610523,-3.060548465,-10.02652686
1677,16,10,1997,12,15,38,23,0,23.8,20.1,19.7,20.5,21.14290831,20.36272687,19.71711386,21.51518126,1.230297176,-0.156673783
1678,17,28,1997,12,7,27,20,2,25.4,16.5,20.8,17.2,24.26266657,18.76424813,18.41423072,18.69846518,1.298802726,-3.313979487
1679,20,6,1997,12,23,15,-8,3,23.7,19.6,16.7,29.2,20.70542345,22.71328229,18.21147959,24.12523835,-3.283862948,-2.145146525
1680,21,24,1997,12,38,13,-25,0,23.7,26.9,20.2,25.1,21.99172763,22.90594046,20.06997318,23.65824489,1.753874605,-0.313102313
1681,22,3,1997,12,10,10,0,-2.5,17,21.4,21,23.1,20.00893411,21.40685506,21.65093927,23.99132359,3.706149316,1.647352985
1682,25,18,1997,12,17,20,3,6,23.3,23.8,13.1,20.8,21.35939674,23.09435646,15.74680552,21.10965734,-0.55730257,-1.998783403
1683,29,13,1997,12,9,17,8,-6,21.7,19.7,26.2,20.2,21.36050764,20.26310577,22.59624178,20.7755181,4.840389218,4.020981319
1684,30,8,1997,12,14,17,3,-6,20.3,15.2,21.2,15.4,21.24550142,18.18188894,19.93221367,17.12345391,3.599764347,2.777995475
1685,1,30,1998,12,45,42,-3,-1.5,18.2,23.2,16.9,27.3,18.76397067,22.88951253,19.21297104,23.00556155,0.481374325,2.518286596
1686,3,7,1998,12,20,13,-7,-1.5,14.7,20.3,16.7,26.7,18.38156384,21.00360173,19.72974027,24.88791346,1.064255552,-0.651960455
1687,5,27,1998,12,24,20,-4,-1.5,19.1,25.4,17.7,24,18.71590014,22.6431859,18.91719824,22.86710561,2.295379084,2.088930928
1688,6,2,1998,12,13,20,7,-11.5,16.7,22.4,28.4,19.5,17.78974052,23.31827617,23.30112725,20.95212561,8.623902816,11.48595849
1689,10,28,1998,12,28,25,-3,-6,19.7,22.2,16.7,20.5,21.3408093,21.10738674,18.54887085,19.5757515,1.987500584,1.217639169
1690,11,16,1998,12,14,28,14,-2.5,27.6,19.6,32,17,25.15733463,19.53631163,25.34406225,19.83078325,6.357461177,4.079057626
1691,12,4,1998,12,11,34,23,-7.5,16.6,26.4,21.3,20.6,18.80725547,24.68390232,19.31535084,21.54008654,6.271263448,6.223473255
1692,13,23,1998,12,15,30,15,-2.5,26.2,20,17.8,18.4,24.05124159,20.37476311,20.4933786,19.47756822,0.244508529,0.340472551
1693,14,24,1998,12,37,38,1,3,16.7,19.7,12.7,17.9,20.15147934,18.65614969,16.37969185,21.44023768,1.543680355,-5.138281243
1694,15,17,1998,12,23,26,3,-3,17.8,13.2,21.1,19.2,19.79750913,17.59142965,21.6455981,19.49210282,2.551459144,2.989567143
